movie_id,title,overview,release_date,runtime,budget,revenue,vote_average,vote_count,adult,original_language,tagline,release_year
257440,Term Life,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",2016-04-29,93,16500000,21256,5.7,81,0,en,A daughter out of options. A father out of time.,2016
290250,The Nice Guys,A private eye investigates the apparent suicide of a fading porn star in 1970s Los Angeles and uncovers a conspiracy.,2016-05-15,116,50000000,62788218,7.0,2382,0,en,Private dicks,2016
270010,A Hologram for the King,"Alan Clay, a struggling American businessman, travels to Saudi Arabia to sell a new technology to the King, only to be challenged by endless Middle Eastern bureaucracy, a perpetually absent monarch, and a suspicious growth on his back.",2016-04-22,97,30000000,4212494,5.8,347,0,en,How far will you go? To find yourself.,2016
332567,The Shallows,"An injured surfer stranded on a buoy needs to get back to shore, but the great white shark stalking her might have other ideas.",2016-06-24,86,17000000,119100758,6.2,1619,0,en,What was once in the deep is now in the shallows.,2016
70527,A Little Night Music,"Spasoje and Cole are cute and silly boys who constantly find themselves in risky situations. They work in a morgue. One night they heard mobile phone that rings in your pocket just dead guy. Of course, they can not resist, and answer the call. On the other side man voice ordered them to go to a specific address and get some money. Cole and Spasoje don't reject easy profit...",2002-01-01,95,200000,286000,7.8,4,0,sr,Å½ivot dvojice najboljih prijateljla mijenja se onog trenutka kada se jave na mobitel mrtvaca...,2002
57186,Skinning,"Novica is a mathematics champion in a Belgrade high school. In an attempt to overcome the â€˜geekâ€™ status at school, Novica becomes attracted to the world of skinheads by his school friend Relja. Novica is exposed to violence, hooliganism and racism; embracing the ideology and climbing up the ladder in the gang hierarchy.",2010-10-06,97,500000,198,5.9,14,0,sr,Life is sometimes rude game: one mistake can buy you ticket to hell.,2010
89868,Paws,A talking Terrier with impressive computer skills teams up with two youngsters to stop a million dollars from falling into the wrong hands.,1997-09-25,83,137731,1778391,3.9,8,0,en,Some heroes are all talk.,1997
290098,The Handmaiden,"1930s Korea, in the period of Japanese occupation, a new girl (Sookee) is hired as a handmaiden to a Japanese heiress (Hideko) who lives a secluded life on a large countryside estate with her domineering Uncle (Kouzuki). But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to elope with him, rob her of her fortune, and lock her up in a madhouse. The plan seems to proceed according to plan until Sookee and Hideko discover some unexpected emotions.",2016-06-01,145,8575000,1983204,8.1,453,0,ko,Never did they expect to get into a controversial relationship...,2016
241259,Alice Through the Looking Glass,"In the sequel to Tim Burton's ""Alice in Wonderland"", Alice Kingsleigh returns to Underland and faces a new adventure in saving the Mad Hatter.",2016-05-25,113,170000000,299370084,6.5,1782,0,en,It's time for a little madness.,2016
267935,The BFG,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giantsâ€”rather than the BFGâ€”she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",2016-06-01,120,140000000,183345589,6.0,1026,0,en,The world is more giant than you can imagine.,2016
223702,Sausage Party,"Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.",2016-07-11,83,19000000,140705322,5.6,2310,0,en,Always use condiments,2016
334533,Captain Fantastic,A father living in the forests of the Pacific Northwest with his six young kids tries to assimilate back into society.,2016-07-02,119,5000000,5879736,7.9,1569,0,en,He Prepared Them for Everything Except the Outside World.,2016
291805,Now You See Me 2,"One year after outwitting the FBI and winning the publicâ€™s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",2016-06-02,129,90000000,334901337,6.7,3362,0,en,You Haven't Seen Anything Yet,2016
339397,CafÃ© Society,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant cafÃ© society that defined the spirit of the age.",2016-05-11,96,30000000,43763247,6.4,826,0,en,Anyone who is anyone will be seen at CafÃ© Society.,2016
347031,Swiss Army Man,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new â€œfriendâ€ and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",2016-06-24,97,3000000,4210454,6.8,839,0,en,We all need somebody to lean on.,2016
374458,Graduation,"Romeo Aldea, a physician living in a small mountain town in Transylvania, has raised his daughter Eliza with the idea that once she turns 18, she will leave to study and live abroad. His plan is close to succeeding. Eliza has won a scholarship to study psychology in the UK. She just has to pass her final exams â€“ a formality for such a good student. On the day before her first written exam, Eliza is assaulted in an attack that could jeopardize her entire future. Now Romeo has to make a decision. There are ways of solving the situation, but none of them using the principles he, as a father, has taught his daughter.",2016-05-20,127,2000000,343617,6.7,54,0,ro,A Father Will Do Anything To Save His Daughter's Future,2016
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",2016-06-01,112,135000000,245623848,5.8,984,0,en,Raise some shell.,2016
257345,The Darkness,A family returns from a Grand Canyon vacation with a supernatural presence in tow.,2016-05-13,92,4000000,10898293,4.5,162,0,en,Evil comes home,2016
58522,Boris - Il film,A director and his crew attempt to make the transition from the small to the big screen.,2011-04-01,108,3347850,1248748,6.8,74,0,it,"Dopo ""Lo Squalo"" un altro gigante del cinema.",2011
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,2016-05-13,134,40000000,320170008,7.0,2018,0,en,The next true story from the case files of Ed and Lorraine Warren,2016
43074,Ghostbusters,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",2016-07-14,116,144000000,229147509,5.3,2203,0,en,Who You Gonna Call?,2016
302699,Central Intelligence,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",2016-06-15,107,50000000,216972543,6.2,1699,0,en,Saving the world takes a little Hart and a big Johnson,2016
324668,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,2016-07-27,123,120000000,415484914,5.9,2386,0,en,You know his name,2016
258489,The Legend of Tarzan,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",2016-06-29,109,180000000,356743061,5.5,2488,0,en,Human. Nature.,2016
316727,The Purge: Election Year,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",2016-06-29,105,10000000,118587880,6.1,1356,0,en,Keep America great,2016
316023,Mike and Dave Need Wedding Dates,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",2016-07-07,98,33000000,77068246,5.9,901,0,en,They needed hot dates. They got hot messes.,2016
278154,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",2016-06-23,100,105000000,408579038,5.6,1170,0,en,One small step. One giant mess.,2016
